Date,volatility,trend,drawdown,regime,regime_name,portfolio_returns,equity_curve,dynamic_equity,benchmark_equity
2025-08-18,0.1071703209733954,1,-0.0025582211234527,2,Bull,-0.0012622699812766,0.971964286991988,0.971964286991988,1.0777783214646692
2025-08-19,0.1096678514285463,1,-0.0079695674282381,2,Bull,0.0120785716558051,0.9837042272793042,0.9837042272793042,1.0669678410498828
2025-08-20,0.1064918610386035,1,-0.0106054752517278,2,Bull,0.0004992022498976,0.984195294642796,0.984195294642796,1.0516936288105705
2025-08-21,0.1076001401492214,0,-0.0145746548190949,3,Bear,-0.0007396378970764,0.983467346504754,0.983467346504754,1.0484459942788131
2025-08-22,0.1198084526102119,1,0.0,0,Sideways,0.005558373042898,0.9889338248921364,0.9889338248921364,1.0697895139928346
2025-08-25,0.1211287682650287,1,-0.0044010616726666,0,Sideways,-0.0027920098598909,0.986172711902258,0.986172711902258,1.069581708715184
2025-08-26,0.1212364079683948,1,-0.0002325485123095,0,Sideways,-0.0187468592534432,0.96768507087264,0.96768507087264,1.0701071717787027
2025-08-27,0.1210892418170356,1,0.0,0,Sideways,-0.0060379357978006,0.9618422505422208,0.9618422505422208,1.0749070638683351
2025-08-28,0.1200743087178041,1,0.0,0,Sideways,-0.009071409929095,0.9531169852004288,0.9531169852004288,1.08715504916114
2025-08-29,0.1043215127796623,1,-0.0059636816039791,2,Bull,-0.0096559369929373,0.9439137476444353,0.9439137476444353,1.083670758991363
2025-09-02,0.0965708832378754,0,-0.0133296896622341,3,Bear,-0.0195954298572064,0.9254173520112158,0.9254173520112158,1.073692083032432
2025-09-03,0.0953808004705686,1,-0.0079824663663135,2,Bull,0.0156008521982363,0.939854651341626,0.939854651341626,1.109337262536928
2025-09-04,0.0960319759120312,1,0.0,2,Bull,-0.0228264286465856,0.9184011262046148,0.9184011262046148,1.1261620023547585
2025-09-05,0.0969117360221019,1,-0.0028962430390079,2,Bull,-0.0001443535785488,0.9182685517155036,0.9182685517155036,1.1181381769203034
2025-09-08,0.0938892203710176,1,-0.0004467210475973,2,Bull,0.0136781108118581,0.9308287307209128,0.9308287307209128,1.1211646043707897
2025-09-09,0.0933648874645815,1,0.0,2,Bull,-0.0139570205229159,0.9178371350229212,0.9178371350229212,1.1266704696376124
2025-09-10,0.086710498395364,1,0.0,2,Bull,0.0037941919134458,0.9213195852584856,0.9213195852584856,1.1087991318194126
2025-09-11,0.0903673513107949,1,0.0,2,Bull,-0.0380461057877443,0.8862669628534205,0.8862669628534205,1.1140473356311205
2025-09-12,0.0904366303397413,1,-0.000334706509845,2,Bull,-0.0091470873474585,0.8781602015310336,0.8781602015310336,1.1221988707874473
2025-09-15,0.0908036298657095,1,0.0,2,Bull,0.0022471608803508,0.8801335687825952,0.8801335687825952,1.1449829786645356
2025-09-16,0.0911625927220596,1,-0.0013767927852817,2,Bull,-0.0262845167089252,0.856999683287843,0.856999683287843,1.1459548292865167
2025-09-17,0.0882332733332041,1,-0.0026175175018833,2,Bull,0.0198732635420819,0.8740310638493031,0.8740310638493031,1.1426831405743778
2025-09-18,0.0874779734899546,1,0.0,2,Bull,-0.0039093903284411,0.8706141352615334,0.8706141352615334,1.1428580358466958
2025-09-19,0.0852379073973229,1,0.0,2,Bull,-0.0130236683561313,0.8592755454977271,0.8592755454977271,1.1606958553198523
2025-09-22,0.0708098070884844,1,0.0,2,Bull,0.014118209442463,0.8714069776178507,0.8714069776178507,1.1639304166490347
2025-09-23,0.0721035601160726,1,-0.0054434748398075,2,Bull,-0.0044681164959889,0.8675134297264364,0.8675134297264364,1.1492546081378618
2025-09-24,0.0735148837310118,1,-0.0086077891507724,2,Bull,0.0119316295417096,0.8778642785923901,0.8778642785923901,1.1415684130224937
2025-09-25,0.0763990755093067,1,-0.0131815746256161,2,Bull,0.0199219166546526,0.8953530175846045,0.8953530175846045,1.1407521543141976
2025-09-26,0.0777376703554129,1,-0.0075279494026362,2,Bull,0.0126335876651106,0.906664538423481,0.906664538423481,1.1446795444739333
2025-09-29,0.0732192020187846,1,-0.0047387392578681,2,Bull,-0.0185713579046843,0.8898265467809332,0.8898265467809332,1.145504301429371
2025-09-30,0.0653576656576269,1,-0.0009897226981468,2,Bull,0.000826203358463,0.8905617244623331,0.8905617244623331,1.1431276364678782
2025-10-01,0.0643986926571417,1,0.0,2,Bull,-0.0364506159599142,0.8581002010553576,0.8581002010553576,1.148514702775405
2025-10-02,0.0599356910770706,1,0.0,2,Bull,0.002016445111388,0.8598305130108567,0.8598305130108567,1.1514524030406068
2025-10-03,0.0578600117726206,1,-1.4767362221657006e-05,2,Bull,0.0105418024440047,0.8688946764143444,0.8688946764143444,1.1491955386262245
2025-10-06,0.058164180839754,1,0.0,2,Bull,0.0070345298622938,0.8750069419627692,0.8750069419627692,1.1617132623961504
2025-10-07,0.061395055784495,1,-0.0037074922509619,2,Bull,-0.0708904084587727,0.8129773424427669,0.8129773424427669,1.1546947174736844
2025-10-08,0.063212705664901,1,0.0,2,Bull,-0.0500995916925548,0.7722475095310859,0.7722475095310859,1.160090876656933
2025-10-09,0.0601711768291981,1,-0.0028970083792374,2,Bull,-0.0046290511082692,0.7686727363412329,0.7686727363412329,1.153800719945184
2025-10-10,0.1168745783945965,0,-0.0298465364344308,3,Bear,-0.0159332962165997,0.7564252459394838,0.7564252459394838,1.1172015063351093
2025-10-13,0.1280044831292409,0,-0.0149604292256056,3,Bear,0.1074722248724684,0.8377199500703042,0.8377199500703042,1.135337430528801
2025-10-14,0.1279782206175256,0,-0.016163807548837,3,Bear,-0.0308756787108964,0.8118547780422253,0.8118547780422253,1.1319635374875472
2025-10-15,0.1286350405755196,1,-0.0117959527786175,0,Sideways,0.0269055896178346,0.8336982095295077,0.8336982095295077,1.139040640074617
2025-10-16,0.1302869984903215,0,-0.0185258797925731,3,Bear,0.0021857503447113,0.835520465678372,0.835520465678372,1.1349074436366289
2025-10-17,0.1306728851335968,0,-0.0129547378917807,3,Bear,-0.0082650677096037,0.8286148324567806,0.8286148324567806,1.1417338360980271
2025-10-20,0.1348302796016217,1,-0.002688997924911,0,Sideways,-0.0309731989645409,0.802949980386127,0.802949980386127,1.1630462157841823
2025-10-21,0.1330927636246408,1,-0.0027039535209257,0,Sideways,-0.0050939229624086,0.7988598150433724,0.7988598150433724,1.164675678403875
2025-10-22,0.1340500140925802,1,-0.0078887121271189,0,Sideways,-0.0241686833409919,0.7795524251397458,0.7795524251397458,1.157588157763653
2025-10-23,0.1338998764027493,1,-0.0020056001411662,0,Sideways,0.0290655035047255,0.8022105088847624,0.8022105088847624,1.164632125628451
2025-10-24,0.1353021423050794,1,0.0,0,Sideways,0.0283574468906681,0.824959150785598,0.824959150785598,1.1819501348374135
2025-10-27,0.1403966688369349,1,0.0,0,Sideways,0.0277741597003602,0.8478716979857908,0.8478716979857908,1.2074153699060155
2025-10-28,0.1402284453087635,1,0.0,0,Sideways,0.0115187843883148,0.8576381492638435,0.8576381492638435,1.2146345790892044
2025-10-29,0.140107818100733,1,0.0,0,Sideways,-0.0032031679622334,0.8548909902209323,0.8548909902209323,1.224584933145084
2025-10-30,0.1469067181690306,1,-0.0109981449191913,0,Sideways,0.0020002927769992,0.856601022493793,0.856601022493793,1.215402745517013
2025-10-31,0.1471215300675236,1,-0.0077539413100081,0,Sideways,-0.0037842536316237,0.8533594269635683,0.8533594269635683,1.2384645084507628
2025-11-03,0.1468466859872111,1,-0.005891805943581,0,Sideways,0.0317993109539896,0.8804956687371012,0.8804956687371012,1.2516711434806225
2025-11-04,0.1529614010134375,1,-0.0176755071289432,0,Sideways,0.0004078871388184,0.8808548115961644,0.8808548115961644,1.2386069433236435
2025-11-05,0.1520323239469231,1,-0.014271370443403,0,Sideways,-0.0118558729641945,0.8704115088499808,0.8704115088499808,1.2430511458196258
2025-11-06,0.156737197685547,0,-0.0248475813671804,3,Bear,-0.0060380304040904,0.8651559376954744,0.8651559376954744,1.2280489954738991
2025-11-07,0.1199279125550658,0,-0.0238875364180384,3,Bear,-0.0136025480513533,0.8533876124810581,0.8533876124810581,1.221744354719161
2025-11-10,0.1203327599865166,1,-0.0086558531308931,0,Sideways,0.0136140387327201,0.8650056644913988,0.8650056644913988,1.2461090457581565
2025-11-11,0.1199642348479222,1,-0.0063865179720664,0,Sideways,0.000432251080427,0.8653795641244508,0.8653795641244508,1.2566656550352446
2025-11-12,0.1195243671191402,1,-0.005833672815324,0,Sideways,0.051307235918352,0.9097797975799046,0.9097797975799046,1.245012487122608
2025-11-13,0.1327302225052114,0,-0.022330890194111,3,Bear,0.0035139256301964,0.9129766961284554,0.9129766961284554,1.2223659765491308
2025-11-14,0.131550110323414,0,-0.0224908232704679,3,Bear,0.0115861978968224,0.9235546248049868,0.9235546248049868,1.2198579936237628
2025-11-17,0.1306768397571265,0,-0.0315978109082037,3,Bear,-0.0031822260396154,0.920615665228925,0.920615665228925,1.2198429409008429
2025-11-18,0.1337111471187367,0,-0.039729930095583,3,Bear,0.0043445461406466,0.924615322464314,0.924615322464314,1.1972810386966393
2025-11-19,0.1336334131220945,0,-0.036020214969343,3,Bear,0.0056001715576602,0.9297933268949556,0.9297933268949556,1.2036609243336964
2025-11-20,0.1413378485691939,0,-0.0507135194081601,1,Crisis,-0.0037242121094728,0.9263305793276264,0.9263305793276264,1.1853050347871603
2025-11-21,0.1430787138412192,0,-0.0412574651062818,1,Crisis,-0.0088607744255082,0.9181225730207538,0.9181225730207538,1.202525829719397
2025-11-24,0.1469545893253027,0,-0.0271462063356358,3,Bear,0.0064001462832462,0.923998691794037,0.923998691794037,1.235224730995051
2025-11-25,0.1511826357218077,1,-0.0179956411762573,0,Sideways,-0.0162419795784487,0.9089911239114048,0.9089911239114048,1.247685101533483
2025-11-26,0.1536264393269976,1,-0.0112163004220054,0,Sideways,0.0249915210079173,0.9317081946806473,0.9317081946806473,1.2498449675665573
2025-11-28,0.1497966497201601,1,-0.0058191172087097,0,Sideways,-0.0039031322966528,0.928071614334933,0.928071614334933,1.2612586800729175
2025-12-01,0.150316724457493,1,-0.0103579661227632,0,Sideways,0.0006067740589457,0.9286347441153552,0.9286347441153552,1.2583697911626202
2025-12-02,0.1503125045888262,1,-0.0085249419695646,0,Sideways,0.0010277561309709,0.9295891541670523,0.9295891541670523,1.2655559795080331
2025-12-03,0.1441190749690643,1,-0.0050916940707959,0,Sideways,-1.2654863752431522e-05,0.9295773903429606,0.9295773903429606,1.2564517785967009
2025-12-04,0.1437434602295523,1,-0.0043643602310823,0,Sideways,-0.0028652837539347,0.926913887348386,0.926913887348386,1.2482874123125856
2025-12-05,0.1374657371833238,1,-0.0024731136514266,0,Sideways,0.0045930131953315,0.9311712150639132,0.9311712150639132,1.2518168262022604
2025-12-08,0.1382641947325428,1,-0.0054699612463671,0,Sideways,0.000412286592383,0.9315551244710968,0.9315551244710968,1.2451546585363935
2025-12-09,0.1270499570672517,1,-0.0063283848438094,0,Sideways,0.020478418188091,0.9506318998752752,0.9506318998752752,1.2497403333239343
2025-12-10,0.1289420973214764,1,0.0,0,Sideways,0.0059990204704724,0.9563347601025112,0.9563347601025112,1.251372198286503
2025-12-11,0.1291299996542325,1,0.0,0,Sideways,0.0048356826359478,0.9609592914960924,0.9609592914960924,1.2441147130622614
2025-12-12,0.1202613952481101,1,-0.0107520579950962,0,Sideways,-0.0107120734048999,0.9506654250264656,0.9506654250264656,1.232566272618389
2025-12-15,0.1204913314836276,1,-0.012246611691792,0,Sideways,0.0015552530714162,0.9521439503486272,0.9521439503486272,1.2195213073967706
2025-12-16,0.1154069716100085,1,-0.0149454478993949,2,Bull,-0.0088328619070452,0.9437337943195692,0.9437337943195692,1.219480828031425
2025-12-17,0.1185517757261133,0,-0.0257846139704965,3,Bear,0.0105736873357421,0.953712540388878,0.953712540388878,1.2046703013850626
2025-12-18,0.1204908807919641,0,-0.0184279895883582,3,Bear,-0.0042986116970149,0.9496129005071724,0.9496129005071724,1.223328287323282
2025-12-19,0.1070046373037196,1,-0.0095315651878363,2,Bull,-0.003829502659827,0.945976355378874,0.945976355378874,1.2317652962626249
2025-12-22,0.1042344739658757,1,-0.0033610535338802,2,Bull,-0.0047206768946775,0.9415107066551256,0.9415107066551256,1.2321829481131912
2025-12-23,0.0936108676053821,1,0.0,2,Bull,8.705526004716387e-05,0.9415926701145308,0.9415926701145308,1.2445366056096157
2025-12-24,0.0893192981731818,1,0.0,2,Bull,0.0072850214643578,0.9484521929269972,0.9484521929269972,1.247005047313991
2025-12-26,0.0869069851125637,1,-0.0001014150322431,2,Bull,0.0064520718349406,0.9545716746077691,0.9545716746077691,1.2459523920932494
2025-12-29,0.0865830974276015,1,-0.0036646818338284,2,Bull,0.0112170825571938,0.9652791838886032,0.9652791838886032,1.2454198636099123
2025-12-30,0.0847899827027249,1,-0.0048813076227314,2,Bull,0.0139739058599209,0.978767904332804,0.978767904332804,1.2457944205246094
2025-12-31,0.0893070060532528,0,-0.0122541095472058,3,Bear,-0.0005151392752637,0.9782637025439146,0.9782637025439146,1.238803023078498
2026-01-02,0.0887004793060324,1,-0.0104435320834521,2,Bull,0.0039248223723991,0.982103213809765,0.982103213809765,1.22732643243009
2026-01-05,0.0916975144154686,1,-0.0038529733797064,2,Bull,0.009937982023962,0.9918633378942816,0.9918633378942816,1.2332623296950391
2026-01-06,0.093676076726035,1,0.0,2,Bull,0.0099531958539077,1.001735547956654,1.001735547956654,1.2395684955036232
2026-01-07,0.093791297878526,1,-0.0032233567922274,2,Bull,-0.0092089135136517,0.9925106519319709,0.9925106519319709,1.2487251376140656
2026-01-08,0.0936728628065874,1,-0.0033245621981531,2,Bull,-0.0084980223226401,0.9840762742563948,0.9840762742563948,1.2531847518547543
2026-01-09,0.0936568165667335,1,0.0,2,Bull,0.0109056070822449,0.9948082234423944,0.9948082234423944,1.2587503238144024
2026-01-12,0.0935139150531483,1,0.0,2,Bull,0.0022554708576812,0.9970519843993502,0.9970519843993502,1.2604325769010307
2026-01-13,0.0841140758706874,1,-0.0019994751058702,2,Bull,0.0051098798218516,1.0021468002157696,1.0021468002157696,1.2560570791224217
2026-01-14,0.0863196171224222,1,-0.0069048845527848,2,Bull,-0.0018856613122906,1.000257090765367,1.000257090765367,1.2393906143454851
2026-01-15,0.0854728208494627,1,-0.0042004736372759,2,Bull,0.003019060674075,1.0032769276120612,1.0032769276120612,1.2346502369178074
2026-01-16,0.0730332558298089,1,-0.0050348281605612,2,Bull,-0.0014241722271757,1.00184808847559,1.00184808847559,1.2322491547534034
2026-01-20,0.1038044003092002,0,-0.0252891209660869,3,Bear,0.0081242595098078,1.009987362335771,1.009987362335771,1.200097305185791
2026-01-21,0.1069202711678972,0,-0.0140399055120134,3,Bear,0.0012349550340603,1.0112346513132249,1.0112346513132249,1.2007283078796536
2026-01-22,0.106246593950943,1,-0.0088900091482302,2,Bull,0.0118099322283636,1.0231772640122068,1.0231772640122068,1.2122351738825734
2026-01-23,0.1050590200276255,1,-0.0085304540281398,2,Bull,0.0006643271100694,1.0238569884070967,1.0238569884070967,1.2256461120811937
2026-01-26,0.1058726147262895,1,-0.0034956258675785,2,Bull,-0.0003087577914383,1.0235408645846074,1.0235408645846074,1.241630129595218
2026-01-27,0.106712842712668,1,0.0,2,Bull,0.008065411488602,1.0317961428328817,1.0317961428328817,1.2612560376732074
2026-01-28,0.1057121207161678,1,-0.0001006699036499,2,Bull,0.00105806223168,1.0328878473624064,1.0328878473624064,1.2589348091083112
2026-01-29,0.1059180306847337,1,-0.0020848525850297,2,Bull,0.0010535516127957,1.033976048019832,1.033976048019832,1.2301816401421863
2026-01-30,0.1026318164855049,1,-0.005061214605267,2,Bull,-0.0035269223108288,1.0303292948272085,1.0303292948272085,1.2260143124172296
2026-02-02,0.1036696847871103,1,-0.0001150136049566,2,Bull,-0.0037496720521852,1.026465897865847,1.026465897865847,1.2433709739607255
2026-02-03,0.1063961468604199,0,-0.0085694375500324,3,Bear,0.0199679762195092,1.0469623445045697,1.0469623445045697,1.2246805762435613
2026-02-04,0.1054930203370161,0,-0.013371849544605,3,Bear,-0.0242172180300681,1.021607829138431,1.021607829138431,1.2216285412098171
2026-02-05,0.1136124588133566,0,-0.0256940569469581,3,Bear,0.0184849138937916,1.0404921618932783,1.0404921618932783,1.190714390686337
2026-02-06,0.1340797041725796,1,-0.007002278184559,0,Sideways,-0.0022049271825884,1.0381979524422495,1.0381979524422495,1.174672081218589
2026-02-09,0.1330750194521693,1,-0.0022142098912932,0,Sideways,0.0232308434881019,1.0623161665851033,1.0623161665851033,1.1794634710420515
2026-02-10,0.1332648287151549,1,-0.0048455310966604,0,Sideways,0.0074662527212651,1.0702476875547131,1.0702476875547131,1.1705137396393903
2026-02-11,0.1330933152933953,1,-0.0050754703084062,0,Sideways,0.0169058939586914,1.088341181470048,1.088341181470048,1.1550864090189623
2026-02-12,0.1430319862659893,0,-0.0204459342338655,3,Bear,-0.0021853024509145,1.0859628268187504,1.0859628268187504,1.130687095719854
2026-02-13,0.1425842320897402,0,-0.0197558526041253,3,Bear,0.0120824281794821,1.0990838946793755,1.0990838946793755,1.1197475372015997
2026-02-17,0.1428237548737341,0,-0.0181742615391777,3,Bear,-0.008177498025032,1.0900961383012904,1.0900961383012904,1.1254368833563344
2026-02-18,0.1233572659154761,0,-0.0132280605388673,3,Bear,0.0057834155507868,1.0964006172593947,1.0964006172593947,1.134192465376086
2026-02-19,0.1168777133196901,0,-0.0158306063434535,3,Bear,-0.002196120198393,1.0939927897183008,1.0939927897183008,1.1296332792434742
2026-02-20,0.1182867111360026,1,-0.0087132265557702,0,Sideways,-0.0022238108541277,1.0915599566781875,1.0915599566781875,1.1516452521165952
2026-02-23,0.1237552529884742,0,-0.0188355677681367,3,Bear,-0.012048074537615,1.078408760957853,1.078408760957853,1.1343155833216636
2026-02-24,0.1252922374091522,0,-0.0117040202754817,3,Bear,-0.0108148704889805,1.0667459098739118,1.0667459098739118,1.1480144754424717
2026-02-25,0.1283020411260405,1,-0.0033644339390276,0,Sideways,-0.0030880043795932,1.063451793832308,1.063451793832308,1.1634856928107908
2026-02-26,0.1297338122955794,1,-0.0089002226617632,0,Sideways,0.0203572905333124,1.0851007909675243,1.0851007909675243,1.1540537837077736
2026-02-27,0.1305700747339493,0,-0.0136594275560805,3,Bear,-0.0018408108472745,1.083103325661125,1.083103325661125,1.1453317474060638
2026-03-02,0.1303011585289791,0,-0.0130986152344363,3,Bear,-0.002652242839519,1.0802306726211814,1.0802306726211814,1.143144996268052
2026-03-03,0.1319789274008441,0,-0.0217974980888997,3,Bear,0.0066392044865838,1.0874025449493936,1.0874025449493936,1.1436807716719772
2026-03-04,0.131939906099917,0,-0.0148959778061581,3,Bear,0.0094242179596822,1.0976504635429098,1.0976504635429098,1.153904330387414
2026-03-05,0.1323000988307208,0,-0.0203884714304709,3,Bear,-0.0035761239627658,1.093725129417493,1.093725129417493,1.1560346477391077
2026-03-06,0.1330696545364708,0,-0.0332283720523803,3,Bear,-0.0059652595492076,1.087200775145027,1.087200775145027,1.1418512415697843
2026-03-09,0.1169342339884479,0,-0.0247594284096627,3,Bear,0.0226436658874179,1.1118189862499528,1.1118189862499528,1.152926756408285
2026-03-10,0.114990044839115,0,-0.0263267637714712,3,Bear,0.0093698663206029,1.122236581523823,1.122236581523823,1.1531846185121706
2026-03-11,0.1148651164395608,0,-0.0275488823220745,3,Bear,-0.0144542046876413,1.106015544266519,1.106015544266519,1.1518361394049672
2026-03-12,0.1251226585007298,0,-0.0423155028219692,3,Bear,0.0039955588106486,1.1104346944191277,1.1104346944191277,1.1350836120030885
2026-03-13,0.1154932036078079,0,-0.0477361019434131,1,Crisis,0.0024925491162805,1.113202507435389,1.113202507435389,1.1206638978495298
2026-03-16,0.1224526018156332,0,-0.0380450397500922,3,Bear,-0.0045705404156334,1.1081145703843711,1.1081145703843711,1.135335617951912
2026-03-17,0.1227836941350545,0,-0.03551456444471,3,Bear,0.0030345956650823,1.111477250056074,1.111477250056074,1.146152299099416
2026-03-18,0.1290276824684746,0,-0.0489726521934907,1,Crisis,0.014860917141255,1.1279948213735471,1.1279948213735471,1.125776923456963
2026-03-19,0.1290144518453821,0,-0.0513163073892149,1,Crisis,0.0143361899463583,1.1441659693912671,1.1441659693912671,1.120682754570597
2026-03-20,0.1316694525131132,0,-0.0649164241803828,1,Crisis,-0.0091170987955728,1.1337344952097943,1.1337344952097943,1.104300216502203
2026-03-23,0.1368016953453987,0,-0.0550980286386516,1,Crisis,0.0005483747951292,1.1343562066313362,1.1343562066313362,1.1163980108537612
2026-03-24,0.1325456441345678,0,-0.058269922587132,1,Crisis,-0.0017771321962416,1.1323403056945252,1.1323403056945252,1.094499404727319
2026-03-25,0.1298063732811859,0,-0.0530218878722069,1,Crisis,0.0176389292265927,1.1523135762070893,1.1523135762070893,1.1006805737597078
2026-03-26,0.1405260331317594,0,-0.0699337277000543,1,Crisis,-0.0049117834405207,1.146653661465188,1.146653661465188,1.082326969000569
2026-03-27,0.1489288873069461,0,-0.0857931094442889,1,Crisis,-0.0103040710241772,1.134838460697318,1.134838460697318,1.0541200867678977
2026-03-30,0.1480699049751777,0,-0.08884972579331,1,Crisis,-0.0008807290459892,1.1338389755024765,1.1338389755024765,1.054760807148586
2026-03-31,0.1873822623788616,0,-0.0623644773221242,1,Crisis,-0.0050030323202841,1.1281663424620394,1.1281663424620394,1.0938120418203736
2026-04-01,0.1876985084886246,0,-0.0552998964349566,1,Crisis,0.0073940091343124,1.1365080147032276,1.1365080147032276,1.107571261090334
2026-04-02,0.1874815539323283,0,-0.0544492181494812,1,Crisis,0.0042434960425859,1.141330781965988,1.141330781965988,1.1083910443263136
2026-04-06,0.1837423456071546,1,-0.0499797912208276,1,Crisis,0.004272984239949,1.1462076704098971,1.1462076704098971,1.119086832110984
2026-04-07,0.1803367285084828,1,-0.0495617119269108,1,Crisis,0.0038612060914438,1.1506334144489434,1.1506334144489434,1.1192410273713294
2026-04-08,0.2036794478564421,1,-0.0253544720184746,0,Sideways,0.0025578255620957,1.1535765340090225,1.1535765340090225,1.1473896345885268
2026-04-09,0.204571094077463,1,-0.0197316531080556,0,Sideways,-0.0019600153757313,1.151315506265282,1.151315506265282,1.16531977938956
2026-04-10,0.1961440841253039,1,-0.0203803755990585,0,Sideways,0.0108925969073026,1.1638563219881568,1.1638563219881568,1.1683449224372071
2026-04-13,0.1966289720143347,1,-0.0108071429520551,0,Sideways,-0.0060415466962902,1.1568248296710928,1.1568248296710928,1.1831393044894514
2026-04-14,0.1978649534389473,1,0.0,0,Sideways,0.0046732344935765,1.1622309433681377,1.1622309433681377,1.211378543792768
2026-04-15,0.1989382704885499,1,0.0,0,Sideways,-0.0054221241096863,1.1559291829490776,1.1559291829490776,1.237419958164108
2026-04-16,0.1894117500383735,1,0.0,0,Sideways,-0.0317205674926374,1.1192624532846325,1.1192624532846325,1.2411868910072716
2026-04-17,0.1907177000708095,1,0.0,0,Sideways,0.0162333510032451,1.137431833553555,1.137431833553555,1.257396404302184
2026-04-20,0.1797977912102048,1,-0.0019996675529057,0,Sideways,-0.002971709511667,1.1340517165549109,1.1340517165549109,1.2503877184316936
2026-04-21,0.1824222803983194,1,-0.0085335249860463,0,Sideways,0.0062520587922625,1.1411418745602784,1.1411418745602784,1.2443645337409326
2026-04-22,0.1818283904349081,1,0.0,0,Sideways,-0.0036286645906833,1.1370010534471156,1.1370010534471156,1.2723364972325857
2026-04-23,0.1840520800692816,1,-0.0038807239498252,0,Sideways,0.0060149331997718,1.1438400388316703,1.1438400388316703,1.2592718336346265
2026-04-24,0.1654950194996049,1,0.0,0,Sideways,0.0186666795818125,1.165191734329389,1.165191734329389,1.2793749399348322
2026-04-27,0.1441547645721824,1,0.0,0,Sideways,0.001401029982797,1.166824202884892,1.166824202884892,1.2774939370335334
2026-04-28,0.1455682216959107,1,-0.0048659487281461,0,Sideways,-0.0060854028049548,1.159723607607767,1.159723607607767,1.2822767235188233
2026-04-29,0.1186013521517377,1,-0.0050197378331012,0,Sideways,0.0060850379451064,1.1667805697658962,1.1667805697658962,1.2823295184195986
